Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Phone,Education Region,Broad Classification,Classification Group,Low Year,High Year,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,UPR,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students
4161,EATON COMMUNITY COLLEGE,20 RECREATION DRIVE,EATON,WA,6232,20 RECREATION DRIVE,EATON,WA,6232,-33.3176055,115.7228908,08 9796 7000,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,108,118,92,104,89,50,,561
5158,EATON PRIMARY SCHOOL,35 DIADEM STREET,EATON,WA,6232,PO BOX 345,BUNBURY,WA,6231,-33.32181891,115.7028431,08 9796 2600,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,54,48,56,44,66,43,43,44,,,,,,,,,398
5677,EDDYSTONE PRIMARY SCHOOL,LITTORINA AVENUE,HEATHRIDGE,WA,6027,LITTORINA AVENUE,HEATHRIDGE,WA,6027,-31.76706411,115.7690002,08 9406 5100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,27,30,33,31,24,25,20,20,,,,,,,,,210
5159,EDEN HILL PRIMARY SCHOOL,83A IVANHOE STREET,EDEN HILL,WA,6054,83A IVANHOE STREET,EDEN HILL,WA,6054,-31.89291076,115.9456049,08 6455 0800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,55,59,61,74,65,50,68,64,,,,,,,,,496
5657,EDGEWATER PRIMARY SCHOOL,76 TREETOP AVENUE,EDGEWATER,WA,6027,76 TREETOP AVENUE,EDGEWATER,WA,6027,-31.76289339,115.7804131,08 6207 3200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,68,59,35,56,62,54,46,,,,,,,,,419
1021,EDMUND RICE COLLEGE,3398 BINDOON DEWARS POOL ROAD,BINDOON,WA,6502,3398 BINDOON DEWARS POOL ROAD,BINDOON,WA,6502,-31.31077578,116.1856818,08 9576 5500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,14,24,18,30,30,16,,132
5699,EDNEY PRIMARY SCHOOL,204 NEWBURN ROAD,HIGH WYCOMBE,WA,6057,204 NEWBURN ROAD,HIGH WYCOMBE,WA,6057,-31.94734619,116.0069048,08 6216 4700,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,59,59,64,70,44,54,55,42,,,,,,,,,447
5805,ELLEN STIRLING PRIMARY SCHOOL,23 STRATHMORE PARKWAY,ELLENBROOK,WA,6069,23 STRATHMORE PARKWAY,ELLENBROOK,WA,6069,-31.7702501,115.9750095,08 6497 4200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,73,94,81,92,96,103,86,123,,,,,,,,,748
1424,ELLENBROOK CHRISTIAN COLLEGE,5 SANTONA BOULEVARD,ELLENBROOK,WA,6069,5 SANTONA BOULEVARD,ELLENBROOK,WA,6069,-31.786783,115.959178,08 9297 9297,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,71,38,32,30,26,35,25,30,,36,46,44,33,48,48,,542
5745,ELLENBROOK PRIMARY SCHOOL,65 FORTESCUE PLACE,ELLENBROOK,WA,6069,LOCKED BAG 3 ELLENBROOK PO,ELLENBROOK,WA,6069,-31.7926892,115.9747992,08 9297 7300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,45,48,60,64,53,72,86,,,,,,,,,467
4177,ELLENBROOK SECONDARY COLLEGE,100 MAIN STREET,ELLENBROOK,WA,6069,100 MAIN STREET,ELLENBROOK,WA,6069,-31.78554916,115.9642807,08 9297 9700,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,232,214,187,212,321,256,,"1,422"
5161,EMBLETON PRIMARY SCHOOL,51 PRIESTLEY STREET,EMBLETON,WA,6062,51 PRIESTLEY STREET,EMBLETON,WA,6062,-31.90187965,115.909802,08 9338 9700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,30,24,16,25,20,15,24,24,,,,,,,,,178
1432,EMMANUEL CATHOLIC COLLEGE,122 HAMMOND ROAD,SUCCESS,WA,6164,122 HAMMOND ROAD,SUCCESS,WA,6164,-32.12857818,115.8400696,08 9414 4000,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,213,202,207,202,168,149,,"1,141"
1288,EMMANUEL CHRISTIAN COMMUNITY SCHOOL,3 SALCOTT ROAD,GIRRAWHEEN,WA,6064,3 SALCOTT ROAD,GIRRAWHEEN,WA,6064,-31.84620429,115.8482622,08 9342 7377,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,55,50,62,48,61,63,57,47,,64,47,41,36,36,35,,702
6152,ENDEAVOUR EDUCATION SUPPORT CENTRE,38 ENDEAVOUR DRIVE,PORT KENNEDY,WA,6172,38 ENDEAVOUR DRIVE,PORT KENNEDY,WA,6172,-32.37037017,115.7507254,08 9591 6100,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,3,4,10,7,3,10,8,9,,,,,,,,,54
5750,ENDEAVOUR PRIMARY SCHOOL,38 ENDEAVOUR DRIVE,PORT KENNEDY,WA,6172,38 ENDEAVOUR DRIVE,PORT KENNEDY,WA,6172,-32.37037017,115.7507254,08 9591 6100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,50,50,58,52,60,44,52,63,,,,,,,,,429
5162,ENEABBA PRIMARY SCHOOL,DEWAR STREET,ENEABBA,WA,6518,"PO BOX 107, DEWAR STREET",ENEABBA,WA,6518,-29.82022038,115.2681635,08 9933 3200,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,1,,2,3,2,3,2,2,,,,,,,,,15
1481,ESPERANCE ANGLICAN COMMUNITY SCHOOL,5 GRIFFIN STREET,ESPERANCE,WA,6450,5 GRIFFIN STREET,ESPERANCE,WA,6450,-33.87140172,121.8844588,08 9083 2444,GOLDFIELDS,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,49,35,37,36,33,20,,210
1266,ESPERANCE CHRISTIAN PRIMARY SCHOOL,2 BLAKE STREET,ESPERANCE,WA,6450,2 BLAKE STREET,ESPERANCE,WA,6450,-33.86426103,121.8773873,08 9071 2703,GOLDFIELDS,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,10,5,7,9,8,9,1,12,,,,,,,,,61
6098,ESPERANCE EDUCATION SUPPORT CENTRE,PINK LAKE ROAD,ESPERANCE,WA,6450,PO BOX 696,ESPERANCE,WA,6450,-33.86017872,121.868258,08 9071 9560,GOLDFIELDS,Education Support Centres,EDUCATION SUPPORT,Y07,Y12,,,,,,,,,,3,3,3,4,3,4,,20
5163,ESPERANCE PRIMARY SCHOOL,103 WINDICH STREET,ESPERANCE,WA,6450,PO BOX 150,ESPERANCE,WA,6450,-33.85981206,121.890272,08 9076 3600,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,44,58,62,61,56,60,63,72,,,,,,,,,476
4018,ESPERANCE SENIOR HIGH SCHOOL,PINK LAKE ROAD,ESPERANCE,WA,6450,PO BOX 465,ESPERANCE,WA,6450,-33.86017872,121.868258,08 9071 9555,GOLDFIELDS,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,145,158,183,165,141,121,,913
1527,ETON FARM PRIMARY SCHOOL,145 SUMMERFIELD ROAD,SERPENTINE,WA,6125,145 SUMMERFIELD ROAD,SERPENTINE,WA,6125,-32.346434,115.982615,0409 083 324,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y05,13,2,2,,1,1,1,,,,,,,,,,20
5790,EXCELSIOR PRIMARY SCHOOL,63 SHREEVE ROAD,CANNING VALE,WA,6155,63 SHREEVE ROAD,CANNING VALE,WA,6155,-32.08181283,115.943661,08 6258 9300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,58,41,51,51,64,60,43,60,,,,,,,,,428
4077,EXMOUTH DISTRICT HIGH SCHOOL,CARPENTER STREET,EXMOUTH,WA,6707,PO BOX 105,EXMOUTH,WA,6707,-21.93316002,114.1242962,08 9947 8888,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,25,43,36,42,37,39,34,38,,25,24,29,30,21,19,,442
1518,FAIRBRIDGE COLLEGE,"FAIRBRIDGE VILLAGE, SOUTH WEST HIGHWAY",PINJARRA,WA,6208,"FAIRBRIDGE VILLAGE, SOUTH WEST HIGHWAY",PINJARRA,WA,6208,-32.60549898,115.9465216,08 9531 7932,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,4,14,24,32,21,23,,118
5167,FAIRVIEW PRIMARY SCHOOL,VERNON STREET,COLLIE,WA,6225,VERNON STREET,COLLIE,WA,6225,-33.34837356,116.1685678,08 9735 2300,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,25,26,29,28,29,28,28,24,,,,,,,,,217
5706,FALCON PRIMARY SCHOOL,30 BALOO CRESCENT,WANNANUP,WA,6210,PO BOX 5018,FALCON,WA,6210,-32.59274022,115.6429808,08 9584 7100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,63,75,69,73,55,64,69,68,,,,,,,,,536
5622,FALLS ROAD PRIMARY SCHOOL,50 FALLS ROAD,LESMURDIE,WA,6076,50 FALLS ROAD,LESMURDIE,WA,6076,-31.99216242,116.0470185,08 9291 2150,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,34,32,41,32,45,49,48,39,,,,,,,,,320
4149,FITZROY VALLEY DISTRICT HIGH SCHOOL,FLYNN DRIVE,FITZROY CROSSING,WA,6765,PO BOX 106,FITZROY CROSSING,WA,6765,-18.196468,125.566842,08 9163 8600,KIMBERLEY,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,16,21,20,20,26,18,15,15,,26,33,47,43,18,21,,339
5607,FLINDERS PARK PRIMARY SCHOOL,51 YATANA ROAD,ALBANY,WA,6330,51 YATANA ROAD,ALBANY,WA,6330,-34.97824017,117.9300686,08 9892 5200,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,28,47,57,58,57,48,53,59,,,,,,,,,407
5173,FLOREAT PARK PRIMARY SCHOOL,38 CHANDLER AVENUE WEST,FLOREAT,WA,6014,38 CHANDLER AVENUE,FLOREAT,WA,6014,-31.936844,115.79122,08 9205 5600,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,61,80,71,66,99,74,72,83,,,,,,,,,606
5688,FOREST CRESCENT PRIMARY SCHOOL,83 FOREST CRESCENT,THORNLIE,WA,6108,83 FOREST CRESCENT,THORNLIE,WA,6108,-32.07607019,115.950007,08 9232 3550,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,79,81,83,96,89,93,84,94,,,,,,,,,699
5613,FORRESTDALE PRIMARY SCHOOL,35 BROOME STREET,FORRESTDALE,WA,6112,35 BROOME STREET,FORRESTDALE,WA,6112,-32.15362108,115.9485362,08 9397 8100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,41,51,27,23,25,21,21,,,,,,,,,249
5174,FORRESTFIELD PRIMARY SCHOOL,45 SUSSEX ROAD,FORRESTFIELD,WA,6058,45 SUSSEX ROAD,FORRESTFIELD,WA,6058,-31.99141866,116.0088324,08 9483 2083,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,36,30,23,30,28,21,30,14,,,,,,,,,212
1412,FOUNDATION CHRISTIAN COLLEGE,115 WALDRON BLVDE,GREENFIELDS,WA,6210,115 WALDRON BLVDE,GREENFIELDS,WA,6210,-32.52931617,115.7622888,08 9586 5444,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,37,31,39,37,38,51,43,51,,42,36,52,36,41,32,,566
1470,FOUNTAIN COLLEGE,12 KARRI WAY,FERNDALE,WA,6148,12 KARRI WAY,FERNDALE,WA,6148,-32.03648539,115.9200109,08 9458 3555,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,23,23,23,26,42,34,25,28,,49,42,34,28,20,23,,420
1398,FRANCIS JORDAN CATHOLIC SCHOOL,25 PETERBOROUGH DRIVE,CURRAMBINE,WA,6028,25 PETERBOROUGH DRIVE,CURRAMBINE,WA,6028,-31.73113849,115.7384265,08 9305 4990,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,51,35,38,45,50,44,44,45,,,,,,,,,352
5176,FRANKLAND RIVER PRIMARY SCHOOL,MOIR STREET,FRANKLAND RIVER,WA,6396,C/- POST OFFICE,FRANKLAND RIVER,WA,6396,-34.36312,117.078601,08 9855 0500,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,4,8,5,5,13,4,10,5,,,,,,,,,54
1373,FREDERICK IRWIN ANGLICAN SCHOOL,36-66 GORDON ROAD,MANDURAH,WA,6210,36-66 GORDON ROAD,MANDURAH,WA,6210,-32.50869435,115.7530802,08 9537 0000,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,80,78,87,76,87,81,104,114,,157,146,163,147,127,135,,"1,582"
1351,FREMANTLE CHRISTIAN COLLEGE,110 ROCKINGHAM ROAD,HAMILTON HILL,WA,6163,110 ROCKINGHAM ROAD,HAMILTON HILL,WA,6163,-32.0843654,115.7751984,08 9430 6635,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,23,20,27,24,29,23,37,23,,57,43,53,27,30,12,,428
4206,FREMANTLE COLLEGE,LEFROY ROAD,BEACONSFIELD,WA,6162,LEFROY ROAD,BEACONSFIELD,WA,6162,-32.06791,115.76798,08 9338 8900,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,209,235,263,233,163,133,,"1,236"
6040,FREMANTLE LANGUAGE DEVELOPMENT CENTRE,24 WINNACOTT STREET,WILLAGEE,WA,6156,PO BOX 1031,WILLAGEE,WA,6156,-32.05149344,115.8043461,08 9312 4850,SOUTH METROPOLITAN,LANGUAGE DEVELOPMENT CENTRES,EDUCATION SUPPORT,KIN,Y03,24,48,63,46,37,,,,,,,,,,,,218
5420,FREMANTLE PRIMARY SCHOOL,1 BRENNAN STREET,FREMANTLE,WA,6160,1 BRENNAN STREET,FREMANTLE,WA,6160,-32.05883702,115.7535353,08 9432 1400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,21,40,36,43,48,30,33,26,,,,,,,,,277
5105,FRESHWATER BAY PRIMARY SCHOOL,CNR BAY VIEW TERRACE/PRINCESS ROADS,CLAREMONT,WA,6010,CNR BAY VIEW TERRACE/PRINCESS ROADS,CLAREMONT,WA,6010,-31.98588984,115.7823097,08 6458 7000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,67,71,52,48,70,58,55,52,,,,,,,,,473
5180,GAIRDNER PRIMARY SCHOOL,45 GAIRDNER ROAD SOUTH,GAIRDNER,WA,6337,45 GAIRDNER ROAD SOUTH,GAIRDNER,WA,6337,-34.2108414,118.9385849,08 9836 0400,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,4,4,4,2,2,1,5,7,,,,,,,,,29
5181,GASCOYNE JUNCTION REMOTE COMMUNITY SCHOOL,36 GREGORY STREET,GASCOYNE JUNCTION,WA,6705,PMB 102,CARNARVON,WA,6701,-25.05320773,115.2083775,08 9943 0515,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,1,,1,1,,,1,1,,,,,,,,,5
6159,GEOGRAPHE EDUCATION SUPPORT CENTRE,LOT 153 CLYDEBANK AVENUE,BUSSELTON,WA,6280,LOT 153 CLYDEBANK AVENUE,BUSSELTON,WA,6280,-33.66661113,115.3288339,08 9754 0103,SOUTH WEST,Education Support Centres,EDUCATION SUPPORT,KIN,Y12,3,3,4,1,2,3,1,3,,4,6,1,1,5,9,,46
5775,GEOGRAPHE PRIMARY SCHOOL,CLYDEBANK AVENUE,BUSSELTON,WA,6280,CLYDEBANK AVENUE,BUSSELTON,WA,6280,-33.66661113,115.3288339,08 9751 7800,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,42,54,57,55,59,66,75,,,,,,,,,448
1429,GEORGIANA MOLLOY ANGLICAN SCHOOL,2 HAWKER APPROACH,BUSSELTON,WA,6280,2 HAWKER APPROACH,BUSSELTON,WA,6280,-33.6606425,115.3815495,08 9752 5252,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,65,33,58,68,73,63,79,96,,97,129,119,87,83,82,,"1,132"
1292,GERALDTON CHRISTIAN COLLEGE,15 CEDAR CRESCENT,STRATHALBYN,WA,6530,15 CEDAR CRESCENT,STRATHALBYN,WA,6530,-28.75198509,114.6442673,08 9938 9100 ,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,12,33,28,24,27,28,30,35,,21,30,35,27,33,22,,385
1484,GERALDTON FLEXIBLE LEARNING CENTRE,15 BAYLY STREET,GERALDTON,WA,6530,15 BAYLY STREET,GERALDTON,WA,6530,-28.76770179,114.6188153,08 9965 2264,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,2,13,23,23,17,20,,98
1403,GERALDTON GRAMMAR SCHOOL,134 GEORGE ROAD,GERALDTON,WA,6530,134 GEORGE ROAD,GERALDTON,WA,6530,-28.76195313,114.621025,08 9965 7800,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,35,23,28,20,32,35,40,40,,65,56,44,42,35,50,,545
5183,GERALDTON PRIMARY SCHOOL,75 FITZGERALD STREET,GERALDTON,WA,6530,PO BOX 7207,GERALDTON PO,WA,6531,-28.77863662,114.6080556,08 9968 1850,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,34,50,38,37,54,46,61,56,,,,,,,,,376
4163,GERALDTON SENIOR HIGH SCHOOL,CARSON TERRACE,GERALDTON,WA,6530,PMB 10100,GERALDTON PO,WA,6531,-28.78068474,114.6117092,08 9965 8400,MIDWEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,197,201,196,124,180,121,,"1,019"
5540,GIBBS STREET PRIMARY SCHOOL,79-93 GIBBS STREET,EAST CANNINGTON,WA,6107,79-93 GIBBS STREET,EAST CANNINGTON,WA,6107,-32.00835874,115.9537521,08 9473 9550,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,94,89,83,61,60,63,59,57,,,,,,,,,566
5726,GIDGEGANNUP PRIMARY SCHOOL,BUNNING ROAD,GIDGEGANNUP,WA,6083,PO BOX 119,GIDGEGANNUP,WA,6083,-31.79416905,116.1954072,08 9578 4000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,22,24,26,26,23,26,30,28,,,,,,,,,205
4031,GILMORE COLLEGE,DARGIN PLACE,ORELIA,WA,6167,PO BOX 86,KWINANA,WA,6966,-32.238266,115.814803,08 6595 2700,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,248,226,230,188,199,168,,"1,259"
4135,GINGIN DISTRICT HIGH SCHOOL,1 DAW STREET,GINGIN,WA,6503,1 DAW STREET,GINGIN,WA,6503,-31.34427642,115.9123687,08 9575 5300,NORTH METROPOLITAN,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,29,22,22,29,19,19,16,24,,18,19,14,15,,,,246
4110,GIRRAWHEEN SENIOR HIGH SCHOOL,39 CALVERT WAY,GIRRAWHEEN,WA,6064,39 CALVERT WAY,GIRRAWHEEN,WA,6064,-31.83648977,115.8418703,08 9247 0555,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,74,72,79,81,83,55,,444
6011,GLADYS NEWTON SCHOOL,93 BALGA AVENUE,BALGA,WA,6061,93 BALGA AVENUE,BALGA,WA,6061,-31.85488957,115.847358,08 9413 1900,NORTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT,KIN,Y12,2,6,9,7,5,8,4,1,,8,5,5,11,6,16,,93
8367,GLEN FORREST COMMUNITY KINDERGARTEN,47A MARNIE ROAD,GLEN FORREST,WA,6071,47A MARNIE ROAD,GLEN FORREST,WA,6071,-31.90683334,116.1023159,08 9298 9250,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,13,,,,,,,,,,,,,,,,13
5186,GLEN FORREST PRIMARY SCHOOL,TILLBROOK STREET,GLEN FORREST,WA,6071,TILLBROOK STREET,GLEN FORREST,WA,6071,-31.91537475,116.100319,08 9298 6200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,19,30,32,36,26,25,30,30,,,,,,,,,228
5769,GLEN HUON PRIMARY SCHOOL,MONASH BOULEVARD,EATON,WA,6232,MONASH BOULEVARD,EATON,WA,6232,-33.31523808,115.7261548,08 9796 7500,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,52,63,58,67,65,61,48,54,,,,,,,,,468
5655,GLENCOE PRIMARY SCHOOL,GLENCOE PARADE,HALLS HEAD,WA,6210,GLENCOE PARADE,HALLS HEAD,WA,6210,-32.54229018,115.7041404,08 9586 6800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,50,56,53,47,47,43,46,49,,,,,,,,,391
5534,GLENDALE PRIMARY SCHOOL,21 GLENDALE AVENUE,HAMERSLEY,WA,6022,21 GLENDALE AVENUE,HAMERSLEY,WA,6022,-31.84933302,115.8076235,08 9352 2700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,48,43,40,44,35,37,32,40,,,,,,,,,319
5630,GLENGARRY PRIMARY SCHOOL,DOVERIDGE DRIVE,DUNCRAIG,WA,6023,25 DOVERIDGE DRIVE,DUNCRAIG,WA,6023,-31.82816781,115.7820552,08 9378 5678,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,41,53,53,49,57,54,54,54,,,,,,,,,415
4078,GNOWANGERUP DISTRICT HIGH SCHOOL,YOUGENUP ROAD,GNOWANGERUP,WA,6335,YOUGENUP ROAD,GNOWANGERUP,WA,6335,-33.938232,118.00801,08 9827 3300,SOUTH WEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,11,15,16,11,13,13,12,14,,8,6,5,7,,1,,132
5838,GOLDEN BAY PRIMARY SCHOOL,9 THUNDELARRA DRIVE,GOLDEN BAY,WA,6174,PO BOX 690,MANDURAH,WA,6210,-32.42313769,115.7596842,08 9583 8800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,55,75,64,67,59,62,52,65,,,,,,,,,499
1390,GOLDEN HILL STEINER SCHOOL,222 SCOTSDALE ROAD,DENMARK,WA,6333,222 SCOTSDALE ROAD,DENMARK,WA,6333,-34.94203668,117.3591392,08 9848 1811,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,13,6,10,19,15,4,15,13,,,,,,,,,95
1439,GOLDFIELDS BAPTIST COLLEGE,4 MAGUIRE STREET,KALGOORLIE,WA,6430,4 MAGUIRE STREET,KALGOORLIE,WA,6430,-30.77620533,121.4630845,08 9022 7535,GOLDFIELDS,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y11,23,17,23,17,18,25,19,24,,39,30,23,17,6,,,281
1245,GOOD SHEPHERD CATHOLIC PRIMARY SCHOOL,15 ARBUTHNOT STREET,KELMSCOTT,WA,6111,15 ARBUTHNOT STREET,KELMSCOTT,WA,6111,-32.12560377,116.0262673,08 9496 9200,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,15,21,26,27,26,26,26,23,,,,,,,,,190
1300,GOOD SHEPHERD CATHOLIC SCHOOL,215 MORLEY DRIVE,LOCKRIDGE,WA,6054,215 MORLEY DRIVE,LOCKRIDGE,WA,6054,-31.88645235,115.9432801,08 6278 9500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,60,59,58,61,62,61,64,53,,,,,,,,,478
5650,GOOLLELAL PRIMARY SCHOOL,30 CADOGAN STREET,KINGSLEY,WA,6026,30 CADOGAN STREET,KINGSLEY,WA,6026,-31.81486804,115.8013853,08 6207 2100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,29,39,32,29,36,33,23,28,,,,,,,,,249
5713,GOOMALLING PRIMARY SCHOOL,65 HODDY STREET,GOOMALLING,WA,6460,PO BOX 146,GOOMALLING,WA,6460,-31.30541151,116.8289089,08 9629 1055,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,4,4,3,6,8,10,4,7,,,,,,,,,46
5551,GOOSEBERRY HILL PRIMARY SCHOOL,24 LEDGER ROAD,GOOSEBERRY HILL,WA,6076,24 LEDGER ROAD,GOOSEBERRY HILL,WA,6076,-31.95646856,116.05602,08 9257 4600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,37,56,52,70,54,62,61,71,,,,,,,,,463
5192,GOSNELLS PRIMARY SCHOOL,173 HICKS STREET,GOSNELLS,WA,6110,173 HICKS STREET,GOSNELLS,WA,6110,-32.07774624,116.0035224,08 9234 6350,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,58,53,47,52,62,53,49,,,,,,,,,414
4020,GOVERNOR STIRLING SENIOR HIGH SCHOOL,25 THIRD AVENUE,WOODBRIDGE,WA,6056,25 THIRD AVENUE,WOODBRIDGE,WA,6056,-31.88893826,115.9888056,08 6274 0300,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,177,180,184,153,132,137,,963
1371,GRACE CHRISTIAN SCHOOL,22 VITTORIA ROAD,BUNBURY,WA,6230,22 VITTORIA ROAD,BUNBURY,WA,6230,-33.33832794,115.6810759,08 9726 4200,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,43,41,43,42,46,47,44,51,,61,44,37,37,28,23,,587
5861,GRANDIS PRIMARY SCHOOL,220 GRANDIS BOULEVARD,BANKSIA GROVE,WA,6031,220 GRANDIS BOULEVARD,BANKSIA GROVE,WA,6031,-31.693914,115.807747,08 9233 6500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,100,88,93,52,48,31,23,28,,,,,,,,,463
1431,GREAT SOUTHERN GRAMMAR,244 NANARUP ROAD,LOWER KALGAN,WA,6330,244 NANARUP ROAD,LOWER KALGAN,WA,6330,-34.94755539,117.9707332,08 9844 0300,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,21,20,18,11,20,18,26,39,,77,65,104,90,82,88,,679
